date,country,admin1,market,commodity,unit,currency,price,source
2021-11-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2505.0,Synthetic Cambodia food price series
2021-12-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2602.0,Synthetic Cambodia food price series
2022-01-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2677.0,Synthetic Cambodia food price series
2022-02-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2700.0,Synthetic Cambodia food price series
2022-03-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2816.0,Synthetic Cambodia food price series
2022-04-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2848.0,Synthetic Cambodia food price series
2022-05-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2852.0,Synthetic Cambodia food price series
2022-06-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2781.0,Synthetic Cambodia food price series
2022-07-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2762.0,Synthetic Cambodia food price series
2022-08-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2583.0,Synthetic Cambodia food price series
2022-09-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2608.0,Synthetic Cambodia food price series
2022-10-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2578.0,Synthetic Cambodia food price series
2022-11-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2642.0,Synthetic Cambodia food price series
2022-12-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2669.0,Synthetic Cambodia food price series
2023-01-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2756.0,Synthetic Cambodia food price series
2023-02-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2907.0,Synthetic Cambodia food price series
2023-03-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2882.0,Synthetic Cambodia food price series
2023-04-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2930.0,Synthetic Cambodia food price series
2023-05-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2898.0,Synthetic Cambodia food price series
2023-06-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2873.0,Synthetic Cambodia food price series
2023-07-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2816.0,Synthetic Cambodia food price series
2023-08-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2778.0,Synthetic Cambodia food price series
2023-09-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2768.0,Synthetic Cambodia food price series
2023-10-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3267.0,Synthetic Cambodia food price series
2023-11-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3245.0,Synthetic Cambodia food price series
2023-12-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3322.0,Synthetic Cambodia food price series
2024-01-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3341.0,Synthetic Cambodia food price series
2024-02-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2939.0,Synthetic Cambodia food price series
2024-03-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3036.0,Synthetic Cambodia food price series
2024-04-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3060.0,Synthetic Cambodia food price series
2024-05-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3026.0,Synthetic Cambodia food price series
2024-06-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3014.0,Synthetic Cambodia food price series
2024-07-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2942.0,Synthetic Cambodia food price series
2024-08-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2912.0,Synthetic Cambodia food price series
2024-09-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2837.0,Synthetic Cambodia food price series
2024-10-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2803.0,Synthetic Cambodia food price series
2024-11-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2856.0,Synthetic Cambodia food price series
2024-12-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2786.0,Synthetic Cambodia food price series
2025-01-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2991.0,Synthetic Cambodia food price series
2025-02-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2910.0,Synthetic Cambodia food price series
2025-03-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3043.0,Synthetic Cambodia food price series
2025-04-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3156.0,Synthetic Cambodia food price series
2025-05-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3148.0,Synthetic Cambodia food price series
2025-06-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3043.0,Synthetic Cambodia food price series
2025-07-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3002.0,Synthetic Cambodia food price series
2025-08-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3024.0,Synthetic Cambodia food price series
2025-09-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2910.0,Synthetic Cambodia food price series
2025-10-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3006.0,Synthetic Cambodia food price series
2025-11-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,2946.0,Synthetic Cambodia food price series
2025-12-01,Cambodia,Kampong Cham,Kampong Cham,"Rice (mixed, low quality)",kg,KHR,3021.0,Synthetic Cambodia food price series
2021-01-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6226.0,Synthetic Cambodia food price series
2021-02-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6247.0,Synthetic Cambodia food price series
2021-03-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6264.0,Synthetic Cambodia food price series
2021-04-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6406.0,Synthetic Cambodia food price series
2021-05-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6398.0,Synthetic Cambodia food price series
2021-06-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6195.0,Synthetic Cambodia food price series
2021-07-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6180.0,Synthetic Cambodia food price series
2021-08-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6016.0,Synthetic Cambodia food price series
2021-09-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6089.0,Synthetic Cambodia food price series
2021-10-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,5989.0,Synthetic Cambodia food price series
2021-11-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6017.0,Synthetic Cambodia food price series
2021-12-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6158.0,Synthetic Cambodia food price series
2022-01-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6352.0,Synthetic Cambodia food price series
2022-02-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6553.0,Synthetic Cambodia food price series
2022-03-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6529.0,Synthetic Cambodia food price series
2022-04-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6586.0,Synthetic Cambodia food price series
2022-05-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6769.0,Synthetic Cambodia food price series
2022-06-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7466.0,Synthetic Cambodia food price series
2022-07-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7231.0,Synthetic Cambodia food price series
2022-08-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7262.0,Synthetic Cambodia food price series
2022-09-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7166.0,Synthetic Cambodia food price series
2022-10-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6959.0,Synthetic Cambodia food price series
2022-11-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6310.0,Synthetic Cambodia food price series
2022-12-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6486.0,Synthetic Cambodia food price series
2023-01-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6621.0,Synthetic Cambodia food price series
2023-02-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6815.0,Synthetic Cambodia food price series
2023-03-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6757.0,Synthetic Cambodia food price series
2023-04-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6980.0,Synthetic Cambodia food price series
2023-05-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6903.0,Synthetic Cambodia food price series
2023-06-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6798.0,Synthetic Cambodia food price series
2023-07-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6795.0,Synthetic Cambodia food price series
2023-08-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6721.0,Synthetic Cambodia food price series
2023-09-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6660.0,Synthetic Cambodia food price series
2023-10-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6595.0,Synthetic Cambodia food price series
2023-11-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6524.0,Synthetic Cambodia food price series
2023-12-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6700.0,Synthetic Cambodia food price series
2024-01-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6913.0,Synthetic Cambodia food price series
2024-02-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7029.0,Synthetic Cambodia food price series
2024-03-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7165.0,Synthetic Cambodia food price series
2024-04-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7293.0,Synthetic Cambodia food price series
2024-05-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7191.0,Synthetic Cambodia food price series
2024-06-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7036.0,Synthetic Cambodia food price series
2024-07-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6931.0,Synthetic Cambodia food price series
2024-08-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6892.0,Synthetic Cambodia food price series
2024-09-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6739.0,Synthetic Cambodia food price series
2024-10-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6748.0,Synthetic Cambodia food price series
2024-11-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6842.0,Synthetic Cambodia food price series
2024-12-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6881.0,Synthetic Cambodia food price series
2025-01-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7167.0,Synthetic Cambodia food price series
2025-02-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7313.0,Synthetic Cambodia food price series
2025-03-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7303.0,Synthetic Cambodia food price series
2025-04-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7617.0,Synthetic Cambodia food price series
2025-05-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7415.0,Synthetic Cambodia food price series
2025-06-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7211.0,Synthetic Cambodia food price series
2025-07-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7127.0,Synthetic Cambodia food price series
2025-08-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6988.0,Synthetic Cambodia food price series
2025-09-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6989.0,Synthetic Cambodia food price series
2025-10-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6935.0,Synthetic Cambodia food price series
2025-11-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,6993.0,Synthetic Cambodia food price series
2025-12-01,Cambodia,Kampong Cham,Kampong Cham,Vegetable oil,liter,KHR,7223.0,Synthetic Cambodia food price series
2021-01-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,14776.0,Synthetic Cambodia food price series
2021-02-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15154.0,Synthetic Cambodia food price series
2021-03-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15472.0,Synthetic Cambodia food price series
2021-04-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15661.0,Synthetic Cambodia food price series
2021-05-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15012.0,Synthetic Cambodia food price series
2021-06-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15212.0,Synthetic Cambodia food price series
2021-07-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,14518.0,Synthetic Cambodia food price series
2021-08-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,14729.0,Synthetic Cambodia food price series
2021-09-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,14522.0,Synthetic Cambodia food price series
2021-10-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,14716.0,Synthetic Cambodia food price series
2021-11-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,14889.0,Synthetic Cambodia food price series
2021-12-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,14968.0,Synthetic Cambodia food price series
2022-01-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15205.0,Synthetic Cambodia food price series
2022-02-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15824.0,Synthetic Cambodia food price series
2022-03-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15902.0,Synthetic Cambodia food price series
2022-04-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16168.0,Synthetic Cambodia food price series
2022-05-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16350.0,Synthetic Cambodia food price series
2022-06-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,18029.0,Synthetic Cambodia food price series
2022-07-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17995.0,Synthetic Cambodia food price series
2022-08-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17623.0,Synthetic Cambodia food price series
2022-09-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17017.0,Synthetic Cambodia food price series
2022-10-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17399.0,Synthetic Cambodia food price series
2022-11-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15372.0,Synthetic Cambodia food price series
2022-12-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15549.0,Synthetic Cambodia food price series
2023-01-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15763.0,Synthetic Cambodia food price series
2023-02-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16153.0,Synthetic Cambodia food price series
2023-03-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16542.0,Synthetic Cambodia food price series
2023-04-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16935.0,Synthetic Cambodia food price series
2023-05-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16555.0,Synthetic Cambodia food price series
2023-06-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16655.0,Synthetic Cambodia food price series
2023-07-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15964.0,Synthetic Cambodia food price series
2023-08-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15882.0,Synthetic Cambodia food price series
2023-09-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15734.0,Synthetic Cambodia food price series
2023-10-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16210.0,Synthetic Cambodia food price series
2023-11-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,15498.0,Synthetic Cambodia food price series
2023-12-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16461.0,Synthetic Cambodia food price series
2024-01-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16586.0,Synthetic Cambodia food price series
2024-02-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17070.0,Synthetic Cambodia food price series
2024-03-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17331.0,Synthetic Cambodia food price series
2024-04-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17558.0,Synthetic Cambodia food price series
2024-05-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17376.0,Synthetic Cambodia food price series
2024-06-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17515.0,Synthetic Cambodia food price series
2024-07-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16758.0,Synthetic Cambodia food price series
2024-08-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16787.0,Synthetic Cambodia food price series
2024-09-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16158.0,Synthetic Cambodia food price series
2024-10-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16236.0,Synthetic Cambodia food price series
2024-11-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16160.0,Synthetic Cambodia food price series
2024-12-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16835.0,Synthetic Cambodia food price series
2025-01-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17495.0,Synthetic Cambodia food price series
2025-02-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17591.0,Synthetic Cambodia food price series
2025-03-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17901.0,Synthetic Cambodia food price series
2025-04-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17853.0,Synthetic Cambodia food price series
2025-05-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,18001.0,Synthetic Cambodia food price series
2025-06-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17461.0,Synthetic Cambodia food price series
2025-07-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17273.0,Synthetic Cambodia food price series
2025-08-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17186.0,Synthetic Cambodia food price series
2025-09-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17193.0,Synthetic Cambodia food price series
2025-10-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17471.0,Synthetic Cambodia food price series
2025-11-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,16863.0,Synthetic Cambodia food price series
2025-12-01,Cambodia,Kampong Cham,Kampong Cham,Fish (snakehead),kg,KHR,17659.0,Synthetic Cambodia food price series
2021-01-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6394.0,Synthetic Cambodia food price series
2021-02-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6521.0,Synthetic Cambodia food price series
2021-03-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6707.0,Synthetic Cambodia food price series
2021-04-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6733.0,Synthetic Cambodia food price series
2021-05-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6722.0,Synthetic Cambodia food price series
2021-06-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6587.0,Synthetic Cambodia food price series
2021-07-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6367.0,Synthetic Cambodia food price series
2021-08-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6229.0,Synthetic Cambodia food price series
2021-09-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6357.0,Synthetic Cambodia food price series
2021-10-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6248.0,Synthetic Cambodia food price series
2021-11-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6278.0,Synthetic Cambodia food price series
2021-12-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6467.0,Synthetic Cambodia food price series
2022-01-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6715.0,Synthetic Cambodia food price series
2022-02-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6827.0,Synthetic Cambodia food price series
2022-03-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6879.0,Synthetic Cambodia food price series
2022-04-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7126.0,Synthetic Cambodia food price series
2022-05-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7143.0,Synthetic Cambodia food price series
2022-06-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6949.0,Synthetic Cambodia food price series
2022-07-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6866.0,Synthetic Cambodia food price series
2022-08-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6762.0,Synthetic Cambodia food price series
2022-09-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6660.0,Synthetic Cambodia food price series
2022-10-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6590.0,Synthetic Cambodia food price series
2022-11-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6651.0,Synthetic Cambodia food price series
2022-12-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6779.0,Synthetic Cambodia food price series
2023-01-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6798.0,Synthetic Cambodia food price series
2023-02-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7152.0,Synthetic Cambodia food price series
2023-03-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7088.0,Synthetic Cambodia food price series
2023-04-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7208.0,Synthetic Cambodia food price series
2023-05-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7394.0,Synthetic Cambodia food price series
2023-06-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7256.0,Synthetic Cambodia food price series
2023-07-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7184.0,Synthetic Cambodia food price series
2023-08-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6876.0,Synthetic Cambodia food price series
2023-09-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6695.0,Synthetic Cambodia food price series
2023-10-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6763.0,Synthetic Cambodia food price series
2023-11-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6860.0,Synthetic Cambodia food price series
2023-12-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,6997.0,Synthetic Cambodia food price series
2024-01-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7283.0,Synthetic Cambodia food price series
2024-02-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7322.0,Synthetic Cambodia food price series
2024-03-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7533.0,Synthetic Cambodia food price series
2024-04-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7469.0,Synthetic Cambodia food price series
2024-05-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7589.0,Synthetic Cambodia food price series
2024-06-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7448.0,Synthetic Cambodia food price series
2024-07-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7233.0,Synthetic Cambodia food price series
2024-08-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7141.0,Synthetic Cambodia food price series
2024-09-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7047.0,Synthetic Cambodia food price series
2024-10-01,Cambodia,Kampong Cham,Kampong Cham,Eggs,10 pieces,KHR,7015.0,Synthetic Cambodia food price series
